id,y,longitude,latitude,z,nn0,nn1,nn2,nn3,nn4,nn5,nn6,nn7,nn8,nn9,nn10,nn11,nn12,nn13,nn14,nn15,nn16,nn17,nn18,nn19,nn20,nn21,nn22,nn23,nn24,nn25,nn26,nn27,nn28,nn29
368,0.425477967,42.5,92.5,-0.414824301,0.69202713,0.693027405,0.184296917,0.184426439,-0.03126762,0.985070475,0.425177709,0.426005418,-0.032140779,0.985266638,-0.031256497,0.692992197,0.184412568,-0.222401659,-0.222029996,1.302303218,0.184268636,0.426145806,-0.387210581,-0.222321802,-0.2228485,1.302333321,-0.387572856,1.645430784,0.984922636,-0.387931784,-0.03191504,-0.031338177,0.692153286,0.184488369
369,0.184426439,47.5,92.5,0.349081528,-0.031256497,0.426005418,-0.03126762,0.425477967,0.184296917,0.693027405,-0.222029996,0.184412568,-0.222321802,0.69202713,-0.222401659,-0.032140779,0.985070475,-0.387931784,-0.03191504,-0.387210581,0.425177709,0.184268636,-0.527541044,-0.387075261,0.985266638,-0.387572856,-0.2228485,1.302303218,-0.526991323,0.692992197,-0.52736727,-0.222123794,0.426145806,-0.031338177
370,-0.031256497,52.5,92.5,1.628442266,-0.222321802,0.184412568,-0.222029996,0.184426439,-0.03126762,-0.03191504,0.426005418,-0.387931784,-0.387210581,-0.387075261,0.425477967,-0.526991323,-0.222401659,-0.222123794,0.184296917,-0.527541044,0.693027405,-0.032140779,-0.642047504,-0.52736727,-0.527838124,0.69202713,-0.642082037,-0.387572856,0.985070475,0.425177709,-0.642042681,-0.387821306,-0.730563551,-0.731077775
371,-0.222321802,57.5,92.5,0.088521896,-0.031256497,-0.387075261,-0.387931784,-0.03191504,-0.526991323,0.184412568,-0.222123794,-0.222029996,0.184426439,-0.527838124,-0.527541044,-0.387821306,-0.387210581,-0.03126762,-0.642082037,-0.642047504,0.426005418,-0.222401659,-0.730563551,-0.641188574,-0.642042681,0.425477967,0.184296917,-0.527471333,-0.52736727,-0.731077775,-0.730863531,0.693027405,-0.794474913,-0.793750627
372,-0.387075261,62.5,92.5,1.239150708,-0.527838124,-0.222321802,-0.222123794,-0.526991323,-0.387931784,-0.387821306,-0.642082037,-0.03191504,-0.641188574,-0.031256497,-0.642047504,-0.527541044,-0.222029996,0.184412568,-0.730563551,-0.730863531,-0.527471333,-0.387210581,-0.793750627,-0.731077775,0.184426439,-0.73096465,-0.794474913,-0.03126762,-0.641240746,-0.642042681,-0.793703767,0.426005418,-0.832014293,-0.832333031
373,-0.527838124,67.5,92.5,-1.644555536,-0.387075261,-0.641188574,-0.642082037,-0.387821306,-0.526991323,-0.527471333,-0.730863531,-0.222123794,-0.222321802,-0.73096465,-0.730563551,-0.03191504,-0.642047504,-0.641240746,-0.793750627,-0.793703767,-0.387931784,-0.527541044,-0.832333031,-0.794474913,-0.031256497,-0.794313886,-0.222029996,-0.730423476,0.184412568,-0.731077775,-0.832014293,-0.83244114,-0.642042681,-0.845208127
374,-0.641188574,72.5,92.5,1.446356525,-0.527471333,-0.527838124,-0.73096465,-0.730863531,-0.387821306,-0.641240746,-0.642082037,-0.793703767,-0.794313886,-0.793750627,-0.387075261,-0.730423476,-0.730563551,-0.222123794,-0.83244114,-0.832333031,-0.526991323,-0.642047504,-0.845502297,-0.832014293,-0.832750856,-0.222321802,-0.794053846,-0.03191504,-0.794474913,-0.844628009,-0.387931784,-0.845208127,-0.731077775,-0.527541044
375,-0.73096465,77.5,92.5,-0.690560172,-0.641188574,-0.794313886,-0.793703767,-0.641240746,-0.730863531,-0.730423476,-0.83244114,-0.527471333,-0.527838124,-0.832750856,-0.832333031,-0.793750627,-0.844628009,-0.387821306,-0.794053846,-0.845502297,-0.642082037,-0.730563551,-0.832786376,-0.844934742,-0.845208127,-0.387075261,-0.832441667,-0.832654948,-0.222123794,-0.832424236,-0.526991323,-0.832014293,-0.642047504,-0.794528407
376,-0.794313886,82.5,92.5,-0.276431085,-0.832750856,-0.730423476,-0.83244114,-0.73096465,-0.641240746,-0.794053846,-0.844628009,-0.793703767,-0.845502297,-0.844934742,-0.641188574,-0.730863531,-0.832424236,-0.832786376,-0.527471333,-0.832441667,-0.832333031,-0.794528407,-0.793750627,-0.831799106,-0.527838124,-0.832654948,-0.642082037,-0.794683432,-0.794092474,-0.845208127,-0.387821306,-0.844594825,-0.730896576,-0.731121068
377,-0.832750856,87.5,92.5,-1.10941876,-0.844934742,-0.794313886,-0.794053846,-0.844628009,-0.832441667,-0.832424236,-0.83244114,-0.730423476,-0.832786376,-0.831799106,-0.73096465,-0.794528407,-0.793703767,-0.641240746,-0.844594825,-0.794683432,-0.845502297,-0.832333031,-0.730896576,-0.641188574,-0.794092474,-0.731121068,-0.730863531,-0.832654948,-0.527471333,-0.845208127,-0.641253076,-0.793750627,-0.730254855,-0.527838124
378,-0.844934742,92.5,92.5,0.133869316,-0.832424236,-0.831799106,-0.832750856,-0.832441667,-0.844594825,-0.794683432,-0.844628009,-0.794053846,-0.794313886,-0.794528407,-0.83244114,-0.730896576,-0.730423476,-0.832786376,-0.845502297,-0.73096465,-0.731121068,-0.794092474,-0.641253076,-0.793703767,-0.641240746,-0.832654948,-0.832333031,-0.64164352,-0.641188574,-0.527838742,-0.730254855,-0.527471333,-0.730863531,-0.845208127
379,-0.831799106,97.5,92.5,1.785339052,-0.844934742,-0.844594825,-0.794683432,-0.832424236,-0.832441667,-0.832750856,-0.730896576,-0.794528407,-0.844628009,-0.794053846,-0.832786376,-0.641253076,-0.794313886,-0.83244114,-0.731121068,-0.730423476,-0.794092474,-0.845502297,-0.527838742,-0.73096465,-0.641240746,-0.793703767,-0.64164352,-0.832654948,-0.832333031,-0.730254855,-0.641188574,-0.845208127,-0.794259283,-0.38708129
380,3.742506635,2.5,97.5,2.422163355,3.271570594,3.271636649,2.826827918,2.827267329,2.827515604,2.408267867,2.407715395,2.013825549,2.407715258,2.408451892,2.014135121,2.01387183,1.645084665,1.645566713,2.014037216,2.01394075,1.645891049,1.645463156,1.302455619,1.302475554,1.302745708,1.645430784,0.985278268,1.645913831,0.985125261,1.301949609,1.302333321,0.984922636,0.984510408,0.692452568
381,3.271570594,7.5,97.5,-1.076828902,3.742506635,2.826827918,2.827515604,2.407715395,3.271636649,2.408267867,2.408451892,2.013825549,2.01387183,2.827267329,1.645084665,2.014135121,2.01394075,1.645463156,1.645566713,2.407715258,1.302745708,1.302455619,1.645891049,1.645430784,2.014037216,1.302333321,1.302475554,0.985278268,0.984922636,0.985125261,1.301949609,0.692153286,0.692452568,1.302303218
382,2.827515604,12.5,97.5,0.48594111,3.271570594,2.407715395,2.408451892,2.01387183,2.826827918,3.742506635,2.01394075,2.013825549,2.408267867,1.645463156,1.645084665,3.271636649,1.302745708,2.827267329,1.645566713,1.645430784,1.302455619,1.302333321,2.014135121,0.985278268,0.984922636,2.407715258,1.302475554,1.302303218,1.645891049,0.985266638,0.985125261,0.692153286,2.014037216,0.692452568
383,2.408451892,17.5,97.5,1.388521739,2.01394075,2.827515604,2.01387183,1.645463156,2.407715395,1.645430784,3.271570594,1.645084665,1.302333321,2.013825549,1.302745708,2.826827918,0.984922636,2.408267867,1.302303218,3.742506635,1.302455619,3.271636649,0.985278268,0.985266638,1.645566713,0.692992197,0.692153286,2.827267329,2.014135121,0.985070475,0.985125261,0.69202713,0.692452568,1.302475554
384,2.01394075,22.5,97.5,-0.195656817,1.645430784,2.408451892,1.645463156,1.302333321,2.01387183,1.302745708,1.302303218,2.827515604,1.645084665,0.984922636,0.985266638,2.407715395,2.013825549,0.692992197,0.985070475,3.271570594,0.985278268,1.302455619,2.826827918,0.692153286,0.69202713,0.425177709,1.645566713,2.408267867,0.426145806,0.693027405,3.742506635,0.692452568,0.42565341,0.985125261
385,1.645430784,27.5,97.5,-0.218174798,2.01394075,1.302303218,1.302333321,1.645463156,0.985266638,2.408451892,0.985070475,0.984922636,2.01387183,0.692992197,1.302745708,0.69202713,0.425177709,1.645084665,0.692153286,2.827515604,0.693027405,0.425477967,0.426145806,2.407715395,0.985278268,1.302455619,0.184296917,0.184268636,2.013825549,0.42565341,3.271570594,0.426005418,2.826827918,0.184426439
386,1.302303218,32.5,97.5,-0.304777955,0.985070475,0.985266638,1.645430784,1.302333321,0.69202713,0.692992197,2.01394075,0.693027405,0.425477967,1.645463156,0.425177709,0.984922636,0.184296917,1.302745708,2.408451892,0.426145806,0.426005418,2.01387183,0.692153286,0.184268636,0.184426439,-0.032140779,0.985278268,1.645084665,-0.03126762,0.184488369,0.184412568,2.827515604,-0.031338177,0.42565341
387,0.985070475,37.5,97.5,0.597832724,1.302303218,0.69202713,0.693027405,0.985266638,0.425477967,1.645430784,0.426005418,0.425177709,0.184426439,1.302333321,0.692992197,0.184296917,-0.03126762,0.984922636,0.184268636,0.184412568,2.01394075,-0.031256497,-0.032140779,0.426145806,1.645463156,0.692153286,-0.222401659,1.302745708,-0.222029996,-0.031338177,2.408451892,-0.03191504,-0.222321802,2.01387183
388,0.693027405,42.5,97.5,1.397429411,0.985070475,0.426005418,0.425477967,0.184426439,0.69202713,1.302303218,0.184296917,0.184412568,-0.03126762,-0.031256497,0.985266638,0.425177709,-0.222029996,0.692992197,-0.032140779,-0.03191504,1.645430784,-0.222321802,1.302333321,0.184268636,-0.222401659,-0.387931784,0.984922636,-0.387210581,0.426145806,2.01394075,-0.2228485,-0.222123794,-0.031338177,-0.387572856
389,0.426005418,47.5,97.5,0.687619761,0.693027405,0.184426439,0.184412568,-0.031256497,0.425477967,0.985070475,-0.03126762,-0.03191504,0.184296917,-0.222321802,0.69202713,-0.222029996,0.425177709,-0.387931784,1.302303218,-0.222401659,-0.222123794,-0.032140779,-0.387075261,-0.387210581,0.985266638,0.692992197,-0.527541044,0.184268636,-0.526991323,1.645430784,-0.387572856,-0.387821306,-0.2228485,-0.527838124
390,0.184412568,52.5,97.5,0.320188014,-0.03191504,-0.031256497,0.426005418,0.184426439,-0.222321802,0.693027405,-0.222123794,-0.222029996,0.425477967,-0.387075261,-0.03126762,-0.387931784,-0.526991323,0.184296917,-0.387210581,-0.387821306,0.985070475,0.69202713,-0.527838124,-0.527541044,-0.222401659,-0.032140779,-0.642082037,0.425177709,-0.642047504,-0.52736727,-0.527471333,1.302303218,-0.641188574,0.985266638
391,-0.03191504,57.5,97.5,-0.301869926,-0.222123794,-0.222321802,0.184412568,-0.031256497,-0.387075261,-0.387931784,0.426005418,-0.387821306,-0.526991323,0.184426439,-0.222029996,-0.527838124,-0.03126762,-0.642082037,0.693027405,-0.527541044,-0.527471333,-0.641188574,-0.642047504,0.425477967,-0.387210581,0.184296917,-0.730563551,-0.730863531,-0.222401659,0.985070475,-0.642042681,-0.641240746,-0.73096465,-0.731077775
392,-0.222123794,62.5,97.5,0.498348686,-0.03191504,-0.387075261,-0.387821306,-0.222321802,-0.527838124,0.184412568,-0.526991323,-0.527471333,-0.641188574,-0.387931784,-0.642082037,-0.031256497,-0.222029996,-0.730863531,-0.641240746,0.426005418,-0.642047504,-0.527541044,0.184426439,-0.73096465,-0.730563551,-0.387210581,-0.03126762,-0.793750627,-0.793703767,0.693027405,-0.731077775,-0.730423476,-0.794474913,-0.794313886
393,-0.387821306,67.5,97.5,-0.549536918,-0.222123794,-0.527838124,-0.527471333,-0.641188574,-0.387075261,-0.03191504,-0.642082037,-0.641240746,-0.222321802,-0.730863531,-0.73096465,-0.526991323,-0.793703767,-0.387931784,0.184412568,-0.730563551,-0.730423476,-0.794313886,-0.642047504,-0.793750627,-0.031256497,-0.83244114,-0.222029996,-0.832333031,-0.527541044,-0.794053846,0.426005418,-0.794474913,-0.832014293,-0.731077775
394,-0.527471333,72.5,97.5,-0.279256504,-0.387821306,-0.641240746,-0.641188574,-0.73096465,-0.527838124,-0.222123794,-0.730423476,-0.730863531,-0.794313886,-0.642082037,-0.387075261,-0.793703767,-0.526991323,-0.83244114,-0.794053846,-0.793750627,-0.03191504,-0.832750856,-0.832333031,-0.730563551,-0.222321802,-0.642047504,-0.845502297,-0.387931784,-0.844628009,-0.832014293,0.184412568,-0.832424236,-0.794474913,-0.031256497
395,-0.641240746,77.5,97.5,1.096513443,-0.730423476,-0.527471333,-0.73096465,-0.641188574,-0.794313886,-0.794053846,-0.387821306,-0.793703767,-0.83244114,-0.730863531,-0.527838124,-0.832750856,-0.844628009,-0.642082037,-0.222123794,-0.832333031,-0.832424236,-0.793750627,-0.845502297,-0.844934742,-0.387075261,-0.730563551,-0.526991323,-0.832441667,-0.832786376,-0.845208127,-0.03191504,-0.844594825,-0.832654948,-0.222321802
396,-0.730423476,82.5,97.5,0.442013088,-0.794313886,-0.794053846,-0.641240746,-0.832750856,-0.73096465,-0.832424236,-0.527471333,-0.83244114,-0.793703767,-0.641188574,-0.844934742,-0.844628009,-0.730863531,-0.832441667,-0.845502297,-0.387821306,-0.844594825,-0.527838124,-0.832333031,-0.832786376,-0.831799106,-0.794683432,-0.794528407,-0.642082037,-0.793750627,-0.222123794,-0.832654948,-0.387075261,-0.794092474,-0.845208127
397,-0.794053846,87.5,97.5,0.241016294,-0.730423476,-0.832750856,-0.832424236,-0.794313886,-0.844934742,-0.844594825,-0.641240746,-0.844628009,-0.832441667,-0.831799106,-0.73096465,-0.83244114,-0.794683432,-0.793703767,-0.527471333,-0.832786376,-0.794528407,-0.845502297,-0.641188574,-0.730896576,-0.832333031,-0.730863531,-0.794092474,-0.387821306,-0.527838124,-0.731121068,-0.832654948,-0.793750627,-0.845208127,-0.641253076
398,-0.832424236,92.5,97.5,-0.255607655,-0.844594825,-0.794053846,-0.844934742,-0.831799106,-0.832750856,-0.832441667,-0.730423476,-0.844628009,-0.794313886,-0.794683432,-0.83244114,-0.641240746,-0.794528407,-0.730896576,-0.832786376,-0.73096465,-0.845502297,-0.793703767,-0.527471333,-0.731121068,-0.794092474,-0.641188574,-0.641253076,-0.832333031,-0.730863531,-0.832654948,-0.64164352,-0.793750627,-0.845208127,-0.387821306
399,-0.844594825,97.5,97.5,0.931032901,-0.832424236,-0.831799106,-0.844934742,-0.794683432,-0.794053846,-0.832441667,-0.832750856,-0.844628009,-0.730896576,-0.730423476,-0.794528407,-0.794313886,-0.832786376,-0.83244114,-0.641240746,-0.641253076,-0.73096465,-0.731121068,-0.845502297,-0.793703767,-0.794092474,-0.832333031,-0.832654948,-0.527838742,-0.527471333,-0.641188574,-0.64164352,-0.730254855,-0.730863531,-0.845208127
