,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,id,synth
16087,-122.48,37.73,38.0,3195.0,828.0,2410.0,778.0,3.1359,350000.0,NEAR OCEAN,16087,0
16088,-122.47,37.72,47.0,1176.0,286.0,564.0,258.0,3.2059,350000.0,NEAR OCEAN,16088,0
16089,-122.48,37.71,43.0,3850.0,1018.0,1497.0,829.0,3.5296,400000.0,NEAR OCEAN,16089,0
16090,-122.48,37.72,45.0,1405.0,338.0,733.0,342.0,4.1116,187500.0,NEAR OCEAN,16090,0
16091,-122.48,37.72,46.0,2403.0,638.0,1281.0,603.0,3.2321,112500.0,NEAR OCEAN,16091,0
16092,-122.5,37.76,52.0,2018.0,422.0,1142.0,463.0,3.7083,307700.0,NEAR OCEAN,16092,0
16093,-122.5,37.76,43.0,2108.0,456.0,1299.0,447.0,3.1406,316200.0,NEAR OCEAN,16093,0
16094,-122.5,37.76,50.0,1993.0,410.0,1009.0,374.0,3.9464,295600.0,NEAR OCEAN,16094,0
16095,-122.5,37.76,48.0,1408.0,295.0,891.0,269.0,3.8333,296300.0,NEAR OCEAN,16095,0
16096,-122.5,37.76,46.0,1491.0,285.0,841.0,306.0,4.5329,278800.0,NEAR OCEAN,16096,0
16097,-122.5,37.75,45.0,1672.0,344.0,838.0,314.0,4.1419,291500.0,NEAR OCEAN,16097,0
16098,-122.5,37.75,43.0,2373.0,481.0,1247.0,454.0,4.0985,283200.0,NEAR OCEAN,16098,0
16099,-122.51,37.76,43.0,2345.0,624.0,1439.0,614.0,2.8448,268900.0,NEAR OCEAN,16099,0
16100,-122.51,37.76,43.0,2527.0,619.0,1332.0,558.0,3.0465,274200.0,NEAR OCEAN,16100,0
16101,-122.51,37.76,40.0,2320.0,562.0,1499.0,521.0,3.2792,260800.0,NEAR OCEAN,16101,0
16102,-122.5,37.76,46.0,2226.0,480.0,1272.0,468.0,4.2644,284100.0,NEAR OCEAN,16102,0
16103,-122.5,37.76,45.0,1673.0,377.0,1078.0,393.0,3.3393,272300.0,NEAR OCEAN,16103,0
16104,-122.5,37.75,45.0,1620.0,,941.0,328.0,4.3859,270200.0,NEAR OCEAN,16104,0
16105,-122.5,37.75,44.0,1819.0,,1137.0,354.0,3.4919,271800.0,NEAR OCEAN,16105,0
16106,-122.54,37.76,45.0,1592.0,325.0,920.0,322.0,3.96,272200.0,NEAR OCEAN,16106,0
16107,-122.5,37.75,44.0,1739.0,343.0,872.0,330.0,2.9632,286300.0,NEAR OCEAN,16107,0
16108,-122.5,37.74,40.0,2310.0,445.0,1266.0,490.0,3.7969,297800.0,NEAR OCEAN,16108,0
16109,-122.5,37.74,45.0,1771.0,349.0,1098.0,342.0,3.7552,296600.0,NEAR OCEAN,16109,0
16110,-122.49,37.74,44.0,1472.0,275.0,820.0,310.0,5.6826,300000.0,NEAR OCEAN,16110,0
16111,-122.5,37.74,44.0,2374.0,496.0,1087.0,426.0,3.5,275700.0,NEAR OCEAN,16111,0
16112,-122.5,37.74,44.0,2527.0,518.0,1434.0,444.0,3.875,275700.0,NEAR OCEAN,16112,0
16113,-122.5,37.75,46.0,2298.0,457.0,1429.0,477.0,4.0217,272400.0,NEAR OCEAN,16113,0
16114,-122.5,37.74,44.0,2792.0,615.0,1640.0,579.0,4.0625,272800.0,NEAR OCEAN,16114,0
16115,-122.5,37.74,42.0,1667.0,395.0,1041.0,387.0,3.9583,273700.0,NEAR OCEAN,16115,0
16116,-122.5,37.74,44.0,2082.0,470.0,1154.0,403.0,4.3611,268100.0,NEAR OCEAN,16116,0
16117,-122.54,37.74,42.0,2006.0,415.0,1230.0,435.0,4.1786,271100.0,NEAR OCEAN,16117,0
16118,-122.46,37.79,52.0,2005.0,359.0,847.0,356.0,4.1029,500001.0,NEAR BAY,16118,0
16119,-122.46,37.78,52.0,2165.0,580.0,1067.0,530.0,2.9293,350000.0,NEAR BAY,16119,0
16120,-122.46,37.78,52.0,2594.0,622.0,1421.0,593.0,3.0265,350000.0,NEAR BAY,16120,0
16121,-122.46,37.79,52.0,2059.0,416.0,999.0,402.0,3.7419,500001.0,NEAR BAY,16121,0
16122,-122.46,37.78,52.0,3429.0,773.0,1584.0,696.0,3.7887,500001.0,NEAR BAY,16122,0
16123,-122.47,37.78,51.0,1485.0,386.0,880.0,385.0,2.7431,307100.0,NEAR BAY,16123,0
16124,-122.47,37.78,52.0,2635.0,587.0,1302.0,577.0,3.7292,416700.0,NEAR BAY,16124,0
16125,-122.47,37.79,52.0,2844.0,623.0,1380.0,596.0,4.75,500001.0,NEAR BAY,16125,0
16126,-122.47,37.79,52.0,437.0,105.0,194.0,87.0,2.8125,500001.0,NEAR BAY,16126,0
16127,-122.47,37.79,52.0,2383.0,477.0,990.0,464.0,3.9688,483300.0,NEAR BAY,16127,0
16128,-122.47,37.78,52.0,2388.0,507.0,1078.0,494.0,3.5221,443300.0,NEAR BAY,16128,0
16129,-122.47,37.78,52.0,1941.0,436.0,955.0,425.0,4.1339,396400.0,NEAR BAY,16129,0
16130,-122.48,37.78,48.0,2835.0,728.0,1674.0,684.0,3.1289999999999996,375000.0,NEAR BAY,16130,0
16131,-122.48,37.79,52.0,4683.0,1055.0,2246.0,975.0,4.1148,457800.0,NEAR BAY,16131,0
16132,-122.48,37.78,44.0,3371.0,794.0,1738.0,753.0,3.1653,335300.0,NEAR BAY,16132,0
16133,-122.49,37.78,32.0,3028.0,815.0,1704.0,718.0,3.2028,322900.0,NEAR BAY,16133,0
16134,-122.49,37.78,46.0,3304.0,792.0,1783.0,777.0,3.6148,352200.0,NEAR BAY,16134,0
16135,-122.48,37.79,52.0,1647.0,236.0,546.0,227.0,9.1881,500001.0,NEAR BAY,16135,0
16136,-122.49,37.79,52.0,3146.0,478.0,1143.0,455.0,6.1407,500001.0,NEAR BAY,16136,0
16137,-122.49,37.79,52.0,2488.0,281.0,805.0,295.0,10.7058,500001.0,NEAR BAY,16137,0
16138,-122.46,37.78,52.0,4140.0,984.0,2030.0,892.0,3.4236,376800.0,NEAR BAY,16138,0
16139,-122.46,37.78,52.0,2632.0,542.0,1364.0,544.0,3.4605,441700.0,NEAR BAY,16139,0
16140,-122.46,37.78,52.0,2051.0,552.0,1400.0,510.0,3.2396,375000.0,NEAR BAY,16140,0
16141,-122.46,37.78,52.0,3088.0,727.0,1636.0,662.0,2.8553,360700.0,NEAR BAY,16141,0
16142,-122.46,37.77,52.0,3193.0,688.0,2099.0,681.0,3.9375,402900.0,NEAR BAY,16142,0
16143,-122.47,37.77,52.0,2241.0,443.0,1042.0,377.0,4.1635,398400.0,NEAR BAY,16143,0
16144,-122.47,37.78,52.0,2275.0,412.0,1166.0,424.0,4.0652,421300.0,NEAR BAY,16144,0
16145,-122.47,37.78,52.0,2169.0,522.0,1220.0,505.0,3.1989,446900.0,NEAR BAY,16145,0
16146,-122.47,37.78,52.0,2951.0,647.0,1448.0,591.0,3.1392,422400.0,NEAR BAY,16146,0
16147,-122.47,37.78,52.0,3021.0,569.0,1479.0,514.0,4.0208,414600.0,NEAR BAY,16147,0
16148,-122.47,37.78,52.0,2042.0,378.0,1153.0,408.0,4.1856,404700.0,NEAR BAY,16148,0
16149,-122.47,37.77,52.0,3143.0,635.0,1350.0,623.0,3.8571,366700.0,NEAR BAY,16149,0
16150,-122.48,37.78,52.0,3047.0,641.0,1427.0,620.0,3.4883,337200.0,NEAR BAY,16150,0
16151,-122.48,37.78,52.0,2666.0,515.0,1362.0,494.0,4.218,393800.0,NEAR BAY,16151,0
16152,-122.48,37.77,52.0,2556.0,595.0,1202.0,568.0,3.8899,348500.0,NEAR BAY,16152,0
16153,-122.48,37.78,50.0,2159.0,437.0,1111.0,417.0,3.5588,346400.0,NEAR BAY,16153,0
16154,-122.48,37.78,52.0,2910.0,611.0,1508.0,515.0,3.5865,311400.0,NEAR BAY,16154,0
16155,-122.49,37.78,47.0,2695.0,643.0,1505.0,644.0,3.0877,329100.0,NEAR BAY,16155,0
16156,-122.49,37.78,52.0,3440.0,722.0,1663.0,665.0,3.0278,356300.0,NEAR BAY,16156,0
16157,-122.49,37.77,52.0,2342.0,458.0,1170.0,458.0,3.7036,369200.0,NEAR BAY,16157,0
16158,-122.5,37.77,52.0,2433.0,454.0,1070.0,420.0,4.125,359500.0,NEAR BAY,16158,0
16159,-122.49,37.78,52.0,2050.0,439.0,1109.0,437.0,2.6719,318500.0,NEAR BAY,16159,0
16160,-122.49,37.78,42.0,2723.0,579.0,1419.0,519.0,3.6429,328400.0,NEAR BAY,16160,0
16161,-122.49,37.78,49.0,2176.0,441.0,1040.0,448.0,4.2414,500001.0,NEAR BAY,16161,0
16162,-122.5,37.78,50.0,1922.0,427.0,1049.0,443.0,3.5833,348500.0,NEAR BAY,16162,0
16163,-122.5,37.77,52.0,1769.0,414.0,1032.0,380.0,3.9954,324700.0,NEAR BAY,16163,0
16164,-122.5,37.77,52.0,2299.0,441.0,1252.0,415.0,5.0562,336700.0,NEAR BAY,16164,0
16165,-122.5,37.77,52.0,2739.0,569.0,1312.0,531.0,3.5833,322900.0,NEAR BAY,16165,0
16166,-122.5,37.78,46.0,2646.0,607.0,1418.0,563.0,3.7167,332800.0,NEAR BAY,16166,0
16167,-122.51,37.78,45.0,2564.0,499.0,1056.0,460.0,4.7328,351100.0,NEAR BAY,16167,0
16168,-122.51,37.78,47.0,2496.0,494.0,1201.0,454.0,4.0353,342200.0,NEAR BAY,16168,0
16169,-122.55,37.79,32.0,2131.0,625.0,1229.0,572.0,2.9201,322200.0,NEAR OCEAN,16169,0
16170,-122.47,37.81,45.0,6927.0,1258.0,4715.0,1165.0,3.4051,500001.0,NEAR BAY,16170,0
16171,-122.5,37.79,52.0,8.0,1.0,13.0,1.0,15.0001,500001.0,NEAR BAY,16171,0
16172,-122.54,37.72,17.0,2975.0,968.0,1453.0,828.0,3.5269999999999997,318900.0,NEAR OCEAN,16172,0
16173,-122.42,37.72,42.0,4219.0,1125.0,3549.0,993.0,1.2387,212800.0,NEAR BAY,16173,0
16174,-122.36,37.72,10.0,479.0,125.0,355.0,108.0,2.7083,180400.0,NEAR BAY,16174,0
16175,-122.39,37.74,52.0,126.0,24.0,37.0,27.0,10.2264,225000.0,NEAR BAY,16175,0
16176,-122.4,37.75,26.0,54.0,9.0,23.0,9.0,6.1359,225000.0,NEAR BAY,16176,0
16177,-122.38,37.71,47.0,1088.0,190.0,558.0,166.0,4.2708,207100.0,NEAR BAY,16177,0
16178,-122.4,37.71,47.0,1649.0,328.0,1183.0,356.0,3.3625,223700.0,NEAR BAY,16178,0
16179,-121.28,37.96,28.0,1942.0,724.0,1618.0,638.0,0.9365,52500.0,INLAND,16179,0
16180,-121.28,37.95,49.0,1200.0,364.0,1448.0,318.0,1.1094,52500.0,INLAND,16180,0
16181,-121.28,37.95,46.0,1026.0,330.0,1109.0,333.0,1.2904,63300.0,INLAND,16181,0
16182,-121.29,37.96,52.0,888.0,324.0,630.0,258.0,1.2411,112500.0,INLAND,16182,0
16183,-121.29,37.96,52.0,287.0,119.0,154.0,85.0,0.8738,75000.0,INLAND,16183,0
16184,-121.29,37.95,16.0,761.0,306.0,438.0,282.0,0.7714,87500.0,INLAND,16184,0
16185,-121.3,37.95,9.0,674.0,242.0,575.0,193.0,2.2024,45000.0,INLAND,16185,0
16186,-121.29,37.95,52.0,107.0,79.0,167.0,53.0,0.7917,22500.0,INLAND,16186,0
16187,-121.3,37.96,24.0,1212.0,366.0,1202.0,343.0,1.7875,76800.0,INLAND,16187,0
16188,-121.31,37.96,48.0,1112.0,227.0,583.0,216.0,2.3393,77600.0,INLAND,16188,0
16189,-121.29,37.97,52.0,1610.0,480.0,1025.0,440.0,1.2962,110200.0,INLAND,16189,0
16190,-121.29,37.96,48.0,1778.0,541.0,1237.0,462.0,1.3438,103100.0,INLAND,16190,0
16191,-121.29,37.96,50.0,1669.0,558.0,1340.0,484.0,1.3191,92300.0,INLAND,16191,0
16192,-121.3,37.96,31.0,2668.0,812.0,1398.0,721.0,1.125,110400.0,INLAND,16192,0
16193,-121.3,37.96,52.0,1475.0,238.0,736.0,260.0,3.6591,105100.0,INLAND,16193,0
16194,-121.3,37.96,52.0,1354.0,314.0,679.0,311.0,1.7788,97400.0,INLAND,16194,0
16195,-121.31,37.96,52.0,2654.0,468.0,1157.0,494.0,3.2260000000000004,107600.0,INLAND,16195,0
16196,-121.31,37.96,52.0,1829.0,301.0,694.0,319.0,3.3466,92600.0,INLAND,16196,0
16197,-121.28,37.97,47.0,2348.0,507.0,1455.0,479.0,1.65,66000.0,INLAND,16197,0
16198,-121.27,37.96,43.0,1624.0,448.0,1805.0,440.0,1.425,61300.0,INLAND,16198,0
16199,-121.27,37.95,43.0,557.0,165.0,573.0,144.0,1.7212,59000.0,INLAND,16199,0
16200,-121.27,37.95,52.0,1318.0,308.0,1368.0,310.0,1.8261,54600.0,INLAND,16200,0
16201,-121.27,37.94,38.0,512.0,133.0,676.0,124.0,1.7386,52000.0,INLAND,16201,0
16202,-121.28,37.94,44.0,1406.0,357.0,1489.0,386.0,1.4688,56800.0,INLAND,16202,0
16203,-121.28,37.94,48.0,1766.0,444.0,1406.0,421.0,1.7039,52700.0,INLAND,16203,0
16204,-121.29,37.95,52.0,288.0,86.0,272.0,54.0,0.696,42500.0,INLAND,16204,0
16205,-121.29,37.94,40.0,2827.0,655.0,2037.0,574.0,2.0303,63800.0,INLAND,16205,0
16206,-121.32,37.95,40.0,964.0,230.0,742.0,209.0,1.2625,43000.0,INLAND,16206,0
16207,-121.31,37.94,41.0,375.0,108.0,323.0,98.0,1.9531,45000.0,INLAND,16207,0
16208,-121.3,37.94,40.0,452.0,109.0,412.0,97.0,1.3417,60800.0,INLAND,16208,0
16209,-121.3,37.94,52.0,24.0,6.0,23.0,5.0,2.375,67500.0,INLAND,16209,0
16210,-121.32,37.94,36.0,40.0,10.0,64.0,14.0,2.625,55000.0,INLAND,16210,0
16211,-121.31,37.96,52.0,1938.0,332.0,788.0,320.0,3.6094,118400.0,INLAND,16211,0
16212,-121.32,37.96,47.0,1700.0,344.0,922.0,357.0,3.1845,87200.0,INLAND,16212,0
16213,-121.32,37.96,46.0,1832.0,365.0,975.0,373.0,2.0398,88100.0,INLAND,16213,0
16214,-121.33,37.96,42.0,1619.0,340.0,906.0,339.0,2.5488,80300.0,INLAND,16214,0
16215,-121.34,37.96,27.0,1839.0,442.0,2010.0,416.0,2.1284,59400.0,INLAND,16215,0
16216,-121.32,37.95,36.0,747.0,189.0,338.0,145.0,1.7885,62100.0,INLAND,16216,0
16217,-121.32,37.96,5.0,123.0,21.0,50.0,20.0,2.7656,50000.0,INLAND,16217,0
16218,-121.34,37.97,33.0,2493.0,454.0,1203.0,436.0,3.765,94600.0,INLAND,16218,0
16219,-121.34,37.96,23.0,2830.0,659.0,1554.0,654.0,3.0354,113700.0,INLAND,16219,0
16220,-121.35,37.97,33.0,3656.0,681.0,1698.0,671.0,3.1406,93900.0,INLAND,16220,0
16221,-121.36,37.96,32.0,614.0,95.0,227.0,107.0,3.9922,247400.0,INLAND,16221,0
16222,-121.35,37.96,21.0,1343.0,183.0,462.0,193.0,5.8995,189900.0,INLAND,16222,0
16223,-121.32,37.98,37.0,3247.0,643.0,1737.0,665.0,3.0660000000000003,94100.0,INLAND,16223,0
16224,-121.33,37.98,36.0,3113.0,576.0,1746.0,544.0,3.4625,84600.0,INLAND,16224,0
16225,-121.33,37.97,38.0,3166.0,575.0,1351.0,561.0,3.5404,91600.0,INLAND,16225,0
16226,-121.32,37.97,46.0,2270.0,427.0,1097.0,453.0,3.3235,87800.0,INLAND,16226,0
16227,-121.32,37.97,43.0,2453.0,490.0,1093.0,438.0,2.9107,88800.0,INLAND,16227,0
16228,-121.33,37.96,20.0,1727.0,386.0,730.0,342.0,2.5195,92600.0,INLAND,16228,0
16229,-121.33,37.97,43.0,1511.0,292.0,721.0,320.0,3.5703,87400.0,INLAND,16229,0
16230,-121.33,37.97,36.0,1953.0,492.0,999.0,371.0,2.0043,90800.0,INLAND,16230,0
16231,-121.31,37.98,47.0,3386.0,663.0,1228.0,619.0,3.0625,141500.0,INLAND,16231,0
16232,-121.3,37.97,52.0,2980.0,537.0,1128.0,510.0,4.061,113600.0,INLAND,16232,0
16233,-121.31,37.97,42.0,1824.0,277.0,720.0,309.0,5.1915,183700.0,INLAND,16233,0
16234,-121.31,37.97,45.0,2604.0,454.0,988.0,442.0,3.6667,123100.0,INLAND,16234,0
16235,-121.29,37.98,42.0,625.0,143.0,533.0,159.0,2.625,65400.0,INLAND,16235,0
16236,-121.29,37.97,52.0,2995.0,555.0,1392.0,503.0,1.7794,98800.0,INLAND,16236,0
16237,-121.29,37.98,49.0,2501.0,565.0,1171.0,550.0,2.5043,76700.0,INLAND,16237,0
16238,-121.3,37.98,47.0,2373.0,461.0,990.0,444.0,4.175,98300.0,INLAND,16238,0
16239,-121.3,37.97,52.0,2259.0,417.0,766.0,385.0,2.2981,105400.0,INLAND,16239,0
16240,-121.29,37.99,41.0,930.0,191.0,463.0,185.0,3.4141,90600.0,INLAND,16240,0
16241,-121.29,37.99,30.0,1271.0,528.0,2019.0,524.0,1.5152,81300.0,INLAND,16241,0
16242,-121.3,37.99,38.0,2375.0,494.0,1167.0,471.0,2.6673,87500.0,INLAND,16242,0
16243,-121.3,37.98,39.0,3375.0,659.0,1388.0,631.0,2.6364,93800.0,INLAND,16243,0
16244,-121.28,37.99,42.0,495.0,116.0,284.0,97.0,2.8854,55700.0,INLAND,16244,0
16245,-121.26,37.98,32.0,3274.0,820.0,2050.0,738.0,2.1265,55700.0,INLAND,16245,0
16246,-121.27,37.98,43.0,2608.0,516.0,1322.0,528.0,2.5714,70000.0,INLAND,16246,0
16247,-121.27,37.98,43.0,1005.0,200.0,492.0,172.0,2.6812,72800.0,INLAND,16247,0
16248,-121.28,37.98,52.0,941.0,184.0,414.0,171.0,2.1429,69900.0,INLAND,16248,0
16249,-121.29,37.99,45.0,965.0,198.0,498.0,195.0,1.6944,75200.0,INLAND,16249,0
16250,-121.27,37.97,39.0,1023.0,243.0,550.0,224.0,1.1141,54400.0,INLAND,16250,0
16251,-121.26,37.96,43.0,527.0,133.0,367.0,152.0,2.5,63600.0,INLAND,16251,0
16252,-121.27,37.96,43.0,948.0,221.0,749.0,208.0,1.962,52700.0,INLAND,16252,0
16253,-121.27,37.96,52.0,583.0,114.0,310.0,93.0,2.5625,54200.0,INLAND,16253,0
16254,-121.26,37.98,41.0,1633.0,433.0,885.0,413.0,0.9782,54200.0,INLAND,16254,0
16255,-121.25,37.98,39.0,1765.0,414.0,1056.0,414.0,1.5329,48300.0,INLAND,16255,0
16256,-121.26,37.97,31.0,1189.0,295.0,891.0,292.0,2.5536,50500.0,INLAND,16256,0
16257,-121.25,37.97,34.0,1288.0,344.0,846.0,293.0,1.7895,63100.0,INLAND,16257,0
16258,-121.26,37.96,43.0,940.0,208.0,690.0,181.0,2.3056,62300.0,INLAND,16258,0
16259,-121.26,37.97,41.0,2398.0,448.0,1143.0,444.0,3.0352,69800.0,INLAND,16259,0
16260,-121.25,37.97,41.0,855.0,189.0,716.0,206.0,2.0375,75000.0,INLAND,16260,0
16261,-121.26,37.96,35.0,1511.0,316.0,892.0,304.0,1.7898,63500.0,INLAND,16261,0
16262,-121.25,37.95,40.0,1703.0,362.0,1208.0,373.0,2.0817,55300.0,INLAND,16262,0
16263,-121.26,37.95,44.0,819.0,184.0,677.0,183.0,1.725,59300.0,INLAND,16263,0
16264,-121.26,37.95,39.0,1841.0,428.0,1368.0,390.0,2.1583,62000.0,INLAND,16264,0
16265,-121.27,37.96,41.0,461.0,101.0,382.0,79.0,1.275,54000.0,INLAND,16265,0
16266,-121.26,37.96,40.0,535.0,105.0,335.0,102.0,2.5234,62800.0,INLAND,16266,0
16267,-121.25,37.96,26.0,2205.0,478.0,1730.0,472.0,2.4866,68300.0,INLAND,16267,0
16268,-121.24,37.96,29.0,874.0,217.0,788.0,222.0,1.9187,57700.0,INLAND,16268,0
16269,-121.25,37.95,46.0,2001.0,428.0,1384.0,401.0,1.9402,62200.0,INLAND,16269,0
16270,-121.24,37.95,36.0,361.0,63.0,169.0,62.0,3.7734,63800.0,INLAND,16270,0
16271,-121.25,37.94,30.0,1509.0,308.0,967.0,278.0,1.7798,65900.0,INLAND,16271,0
16272,-121.24,37.94,5.0,2232.0,488.0,1857.0,435.0,2.8705,113600.0,INLAND,16272,0
16273,-121.24,37.93,21.0,1185.0,237.0,960.0,245.0,2.0893,65000.0,INLAND,16273,0
16274,-121.25,37.94,28.0,964.0,232.0,782.0,218.0,2.3269,55900.0,INLAND,16274,0
16275,-121.25,37.93,31.0,1673.0,382.0,1734.0,400.0,2.0833,48300.0,INLAND,16275,0
16276,-121.26,37.93,33.0,2109.0,531.0,2248.0,588.0,1.4583,53000.0,INLAND,16276,0
16277,-121.26,37.94,43.0,1610.0,412.0,1409.0,365.0,1.7574,51700.0,INLAND,16277,0
16278,-121.27,37.93,24.0,1451.0,320.0,1413.0,283.0,2.125,61200.0,INLAND,16278,0
16279,-121.28,37.94,35.0,2680.0,634.0,2188.0,611.0,1.9375,56700.0,INLAND,16279,0
16280,-121.28,37.92,36.0,499.0,115.0,451.0,124.0,2.1705,60300.0,INLAND,16280,0
16281,-121.28,37.94,40.0,2806.0,685.0,2268.0,635.0,1.8814,57700.0,INLAND,16281,0
16282,-121.29,37.93,37.0,2488.0,578.0,1854.0,514.0,2.551,59100.0,INLAND,16282,0
16283,-121.29,37.93,24.0,1438.0,351.0,1294.0,342.0,2.7829,61800.0,INLAND,16283,0
16284,-121.28,37.93,23.0,1491.0,346.0,1223.0,343.0,2.1591,67800.0,INLAND,16284,0
16285,-121.28,37.92,30.0,1061.0,230.0,851.0,195.0,2.4412,61600.0,INLAND,16285,0
16286,-121.29,37.92,12.0,1096.0,240.0,1175.0,278.0,3.1053,73100.0,INLAND,16286,0
16287,-121.28,37.91,31.0,820.0,179.0,576.0,155.0,1.69,65900.0,INLAND,16287,0
16288,-121.31,37.93,21.0,1556.0,314.0,1140.0,304.0,2.4667,81400.0,INLAND,16288,0
16289,-121.3,37.92,28.0,3308.0,766.0,3201.0,720.0,1.7694,73900.0,INLAND,16289,0
16290,-121.24,37.98,33.0,450.0,123.0,236.0,103.0,1.1964,80400.0,INLAND,16290,0
16291,-121.24,37.97,47.0,886.0,196.0,517.0,188.0,2.1991,67200.0,INLAND,16291,0
16292,-121.24,37.96,37.0,1175.0,260.0,951.0,267.0,2.875,57700.0,INLAND,16292,0
16293,-121.23,37.96,37.0,2351.0,564.0,1591.0,549.0,1.6563,57200.0,INLAND,16293,0
16294,-121.23,37.96,44.0,2204.0,473.0,1277.0,435.0,1.5539,59200.0,INLAND,16294,0
16295,-121.23,37.95,36.0,811.0,168.0,514.0,152.0,2.625,89200.0,INLAND,16295,0
16296,-121.22,37.97,37.0,1514.0,337.0,1121.0,337.0,2.401,58400.0,INLAND,16296,0
16297,-121.22,37.96,30.0,1737.0,381.0,1177.0,347.0,1.9875,56400.0,INLAND,16297,0
16298,-121.22,37.96,31.0,1484.0,314.0,1163.0,336.0,2.625,72100.0,INLAND,16298,0
16299,-121.25,37.92,19.0,2109.0,427.0,1742.0,426.0,2.4097,66000.0,INLAND,16299,0
16300,-121.23,37.92,28.0,590.0,129.0,315.0,99.0,1.8958,85700.0,INLAND,16300,0
16301,-121.36,38.0,17.0,4535.0,762.0,1562.0,743.0,5.3224,225800.0,INLAND,16301,0
16302,-121.35,38.0,22.0,3564.0,730.0,1539.0,699.0,3.675,152400.0,INLAND,16302,0
16303,-121.35,38.0,6.0,1649.0,369.0,732.0,350.0,3.4231,123800.0,INLAND,16303,0
16304,-121.37,38.01,15.0,2430.0,315.0,1016.0,314.0,10.0088,242000.0,INLAND,16304,0
16305,-121.35,38.01,15.0,2682.0,599.0,1520.0,601.0,3.5982,94400.0,INLAND,16305,0
16306,-121.36,38.01,16.0,926.0,230.0,451.0,198.0,4.0221,173300.0,INLAND,16306,0
16307,-121.36,38.01,16.0,2178.0,667.0,1192.0,579.0,2.3339,87100.0,INLAND,16307,0
16308,-121.36,38.01,16.0,1080.0,166.0,507.0,182.0,4.5278,166900.0,INLAND,16308,0
16309,-121.34,38.01,17.0,2033.0,452.0,1114.0,446.0,3.2872,175000.0,INLAND,16309,0
16310,-121.33,38.01,27.0,1612.0,234.0,630.0,255.0,5.318,155100.0,INLAND,16310,0
16311,-121.34,38.0,32.0,3877.0,687.0,1642.0,647.0,4.0444,129200.0,INLAND,16311,0
16312,-121.33,38.0,32.0,4474.0,929.0,2177.0,884.0,3.2889,98900.0,INLAND,16312,0
16313,-121.33,38.01,36.0,1383.0,207.0,531.0,203.0,5.9191,151900.0,INLAND,16313,0
16314,-121.32,38.01,20.0,1903.0,395.0,919.0,359.0,2.6765,96400.0,INLAND,16314,0
16315,-121.32,38.01,36.0,391.0,74.0,171.0,79.0,2.7045,102800.0,INLAND,16315,0
16316,-121.32,38.0,21.0,1795.0,482.0,1114.0,472.0,2.0091,101500.0,INLAND,16316,0
16317,-121.32,38.0,22.0,2105.0,521.0,781.0,483.0,2.213,87500.0,INLAND,16317,0
16318,-121.33,38.0,14.0,3731.0,772.0,1679.0,750.0,3.1369,119600.0,INLAND,16318,0
16319,-121.33,37.99,15.0,4472.0,1079.0,1837.0,976.0,2.5,175900.0,INLAND,16319,0
16320,-121.34,37.99,11.0,4487.0,868.0,2195.0,780.0,3.9615,194600.0,INLAND,16320,0
16321,-121.34,37.99,14.0,3111.0,498.0,1178.0,525.0,6.556,234700.0,INLAND,16321,0
16322,-121.31,37.99,15.0,3103.0,965.0,3061.0,861.0,1.3729,110300.0,INLAND,16322,0
16323,-121.32,37.98,20.0,1591.0,589.0,1916.0,536.0,1.3531,94600.0,INLAND,16323,0
16324,-121.33,37.98,9.0,2370.0,424.0,1129.0,386.0,5.143,176500.0,INLAND,16324,0
16325,-121.33,37.98,10.0,1564.0,397.0,643.0,347.0,2.7031,150000.0,INLAND,16325,0
16326,-121.36,37.99,8.0,1801.0,380.0,684.0,350.0,4.2589,134900.0,INLAND,16326,0
16327,-121.34,37.98,8.0,2628.0,428.0,1158.0,393.0,5.3002,191700.0,INLAND,16327,0
16328,-121.33,38.02,33.0,2854.0,489.0,1109.0,452.0,4.3008,136400.0,INLAND,16328,0
16329,-121.34,38.02,30.0,4375.0,689.0,2038.0,709.0,5.1202,133800.0,INLAND,16329,0
16330,-121.33,38.02,31.0,1466.0,,608.0,254.0,3.1827,162100.0,INLAND,16330,0
16331,-121.33,38.02,37.0,1964.0,315.0,915.0,335.0,4.3008,119800.0,INLAND,16331,0
16332,-121.34,38.03,20.0,4213.0,751.0,2071.0,714.0,4.4063,130800.0,INLAND,16332,0
16333,-121.33,38.03,19.0,1708.0,291.0,906.0,288.0,4.918,130600.0,INLAND,16333,0
16334,-121.36,38.04,4.0,2477.0,359.0,1234.0,377.0,5.5427,162100.0,INLAND,16334,0
16335,-121.35,38.04,5.0,4303.0,613.0,2206.0,621.0,5.5842,159100.0,INLAND,16335,0
16336,-121.35,38.04,12.0,6217.0,1019.0,3771.0,961.0,3.7206,146000.0,INLAND,16336,0
16337,-121.36,38.04,9.0,2167.0,370.0,1290.0,351.0,5.0285,148200.0,INLAND,16337,0
16338,-121.34,38.05,16.0,667.0,92.0,267.0,90.0,5.6147,244700.0,INLAND,16338,0
16339,-121.34,38.04,16.0,3295.0,565.0,2279.0,576.0,3.6083,146400.0,INLAND,16339,0
16340,-121.33,38.04,15.0,1933.0,280.0,965.0,260.0,4.6477,142700.0,INLAND,16340,0
16341,-121.33,38.03,10.0,629.0,140.0,635.0,146.0,2.2961,126700.0,INLAND,16341,0
